59.2	49.2	66.8	45.9	56.3	57.7	46.2	43.3
73.8	73.7	0	72.1	75.7	0	77.3	69.5
63.7	60.7	60.0	65.1	65.4	59.3	65.3	60.2
52.3	51.1	65.2	35.9	52.9	60.6	27.6	58.2
65.9	71.0	0.0	60.5	74.5	0.0	72.1	74.0
61.8	64.9	0	64.1	58.6	0	68.7	59.8
52.4	54.2	76.0	35.1	53.7	56.5	43.2	62.8
56.6	53.6	0.0	46.7	68.8	0.0	55.1	58.2
60.0	33.3	100.0	0	50.0	100.0	0	25.0
58.2	58.9	52.4	47.2	67.3	44.4	53.8	64.6
70.5	60.4	77.6	0	48.4	60.6	0	59.2
67.7	65.9	66.3	0	71.9	67.1	0	62.8
58.9	64.4	84.9	36.6	53.1	86.7	40.6	61.8
0.0	0.0	0.0	0	0	0.0	0	0
51.0	52.8	8.1	53.8	63.3	10.8	59.6	60.0
65.1	68.4	73.3	75.0	50.7	74.9	35.4	59.1
61.9	51.4	57.6	52.9	67.9	72.5	51.0	41.8
65.1	55.2	66.0	50.0	65.5	53.2	37.5	61.3
65.8	59.4	69.2	51.4	68.8	65.6	46.2	58.3
72.0	73.4	87.5	56.5	83.0	100.0	49.6	98.1
78.4	65.5	85.1	0	42.9	69.8	0	42.9
55.9	49.7	46.3	0	77.8	39.8	0	72.2
71.4	68.3	96.2	50.0	50.0	90.3	51.7	51.1
51.9	48.7	81.0	50.0	42.4	49.7	38.2	52.7
100.0	100.0	100.0	0	0	100.0	0	0
54.0	52.3	68.6	47.8	49.4	65.4	46.6	48.8
40.5	23.0	0.0	0	44.7	0.0	0	23.9
69.4	76.4	76.9	77.8	58.5	87.7	90.6	62.7
38.8	42.8	40.0	41.7	35.7	46.7	48.2	37.0
55.4	48.8	46.3	54.3	62.7	43.3	57.0	50.3
58.4	61.1	55.6	76.5	50.9	53.2	83.9	57.3
61.8	63.1	67.6	67.7	52.4	65.3	78.5	52.2
72.9	71.9	0.0	70.8	83.7	0.0	71.0	81.4
44.4	40.7	39.2	37.5	53.1	34.6	14.0	52.3
60.8	60.2	58.2	65.9	61.6	61.9	62.5	57.6
59.8	60.4	62.5	68.6	51.1	65.8	60.0	57.0
70.8	67.9	85.0	57.1	67.7	82.7	57.1	63.8
66.0	57.0	80.8	48.1	54.0	55.6	48.7	65.0
55.0	40.1	75.6	32.4	50.0	48.1	17.7	57.9
59.7	45.8	70.9	52.4	55.5	56.2	54.6	39.4
68.3	64.8	66.7	67.6	68.9	80.0	66.3	62.3
69.4	78.8	50.0	71.7	70.5	75.0	89.1	68.6
65.3	59.2	72.1	54.7	66.7	65.7	54.1	58.3
89.7	74.6	96.3	0	0.0	80.2	0	0.0
67.7	69.1	75.0	66.0	61.7	68.2	80.0	64.7
64.9	68.0	82.1	58.0	43.5	82.1	72.0	39.7
57.1	56.3	51.8	69.0	56.2	42.7	77.6	66.7
72.6	77.0	0	63.6	82.5	0	66.4	90.4
57.1	53.8	55.0	46.0	63.8	52.8	55.4	54.1
67.6	69.3	75.5	0	44.4	79.2	0	40.0
59.7	56.3	74.2	38.7	59.6	58.5	44.0	65.3
54.7	49.6	17.5	57.4	62.9	23.9	56.5	50.6
64.2	68.5	55.6	54.5	76.9	69.8	56.8	69.9
75.0	75.8	23.1	87.5	84.3	30.8	93.8	80.4
55.5	58.7	53.8	54.1	57.9	64.3	61.6	53.2
67.0	66.9	80.6	63.0	57.5	83.3	73.3	52.6
69.3	64.2	80.0	69.0	54.3	67.7	71.5	52.6
59.8	62.8	34.7	70.4	70.0	46.7	61.8	71.1
66.4	64.2	34.6	69.0	84.6	28.3	83.3	78.4
37.5	35.5	35.3	0	42.9	37.1	0	31.7
62.5	51.3	72.7	65.2	58.7	72.7	72.7	42.0
62.1	58.7	73.3	25.0	56.2	90.9	12.5	42.1
68.3	80.0	0.0	88.2	61.9	0.0	95.8	78.6
100.0	100.0	0	0	100.0	0	0	100.0
55.7	61.5	48.3	66.1	55.7	51.0	76.3	62.7
